Long,Lat
106.89697929418888,-6.184443550496571
106.79076403478052,-6.3638303834706145
106.7900891734127,-6.378121054965556
106.65264393001009,-6.185675093291836
106.63813878264916,-6.1758946503370815
106.98110666719083,-6.025162638292564
106.80539955360625,-6.210819372030409
106.77443647358133,-6.269182475811462
106.97599552584718,-6.308006898323733
106.98832764122231,-6.109050701519632
106.91680373933137,-6.336466942622559
106.7303340602087,-6.258703637123649
106.79965821340848,-6.319765610253158
106.968832218841,-6.077664735575063
106.79085267888397,-6.095121292361736
106.84774067473568,-6.343120232440504
106.66923268713644,-6.39773436406011
106.76024628499594,-6.373687182976226
106.69167041564234,-6.252147644676105
106.80129861305338,-6.3575664867102795
106.83488519773032,-6.226646603524501
106.7624247566208,-6.231509045186238
107.00234813414835,-6.128653267944937
106.82434372729595,-6.040217592834887
106.73892276705396,-6.3370706027007495
106.96297719993622,-6.393494245348959
106.7331168531817,-6.3920052636838545
106.95461580090554,-6.33539219699063
106.62478026814298,-6.297745388330376
